year,actual,predicted
2011,92.03220792,91.81559046
2012,91.07988224,90.58365814
2013,89.65162716,89.34502923
2014,87.23707542,88.10080284
2015,85.73700863,86.85189766
2016,85.05741955,85.59908162
2017,83.63072322,84.34299661
2018,82.57594681,83.08417915
2019,82.05272584,81.82307771
2020,80.96658903,80.56006717
2021,80.46943952,79.29546085
