year,actual,predicted
2011,16.22195651,16.46587404
2012,15.85708644,16.33520975
2013,15.77334045,16.18521527
2014,15.72680759,16.01666799
2015,15.60480908,15.83387225
2016,15.66375516,15.64212038
2017,15.71645957,15.44612513
2018,15.71897753,15.24930110
2019,15.74151665,15.05365173
2020,15.66559239,14.86000445
2021,15.71478204,14.66838311
