year,actual,predicted
2011,248.41414210,247.67210263
2012,246.96640290,244.48160168
2013,242.48310960,241.20527698
2014,238.97795680,237.86137923
2015,237.06515530,234.46427808
2016,234.14190280,231.02528739
2017,230.03531920,227.55331514
2018,228.36622200,224.05537495
2019,226.58351580,220.53698899
2020,223.51768350,217.00250513
2021,223.13386470,213.45534664
