year,predicted
2022,3.61500773
2023,3.58699843
2024,3.56448782
2025,3.53661103
2026,3.49873737
2027,3.45100295
2028,3.39618251
2029,3.33777274
2030,3.27871875
2031,3.22085008
2032,3.16486941
2033,3.11065456
2034,3.05765373
2035,3.00522495
2036,2.95285132
2037,2.90022756
2038,2.84725076
2039,2.79395975
2040,2.74046231
2041,2.68687544
2042,2.63328928
2043,2.57975425
2044,2.52628464
2045,2.47287060
2046,2.41949137
2047,2.36612578
2048,2.31275821
2049,2.25938045
2050,2.20599065
