year,predicted
2022,9.26387321
2023,9.15222167
2024,9.03098053
2025,8.91318455
2026,8.80530385
2027,8.70882311
2028,8.62216259
2029,8.54238347
2030,8.46641523
2031,8.39176088
2032,8.31676557
2033,8.24058757
2034,8.16301115
2035,8.08421158
2036,8.00454299
2037,7.92438380
2038,7.84404614
2039,7.76373985
2040,7.68357417
2041,7.60357982
2042,7.52373768
2043,7.44400517
2044,7.36433572
2045,7.28469033
2046,7.20504242
2047,7.12537786
2048,7.04569234
2049,6.96598789
2050,6.88626963
