year,predicted
2022,6.57440733
2023,6.52302433
2024,6.47177733
2025,6.42065750
2026,6.36965658
2027,6.31876685
2028,6.26798111
2029,6.21729259
2030,6.16669500
2031,6.11618242
2032,6.06574934
2033,6.01539059
2034,5.96510137
2035,5.91487714
2036,5.86471370
2037,5.81460710
2038,5.76455364
2039,5.71454989
2040,5.66459260
2041,5.61467878
2042,5.56480559
2043,5.51497040
2044,5.46517074
2045,5.41540431
2046,5.36566894
2047,5.31596263
2048,5.26628349
2049,5.21662975
2050,5.16699977
