year,predicted
2022,4.92652997
2023,4.85901101
2024,4.79197699
2025,4.72538054
2026,4.65917891
2027,4.59333354
2028,4.52780961
2029,4.46257572
2030,4.39760355
2031,4.33286751
2032,4.26834455
2033,4.20401384
2034,4.13985661
2035,4.07585590
2036,4.01199643
2037,3.94826440
2038,3.88464736
2039,3.82113407
2040,3.75771439
2041,3.69437919
2042,3.63112021
2043,3.56793001
2044,3.50480185
2045,3.44172969
2046,3.37870806
2047,3.31573201
2048,3.25279709
2049,3.18989929
2050,3.12703497
