year,value
2022,2033.5735
2023,2023.8926
2024,2020.4667
2025,2022.6212
2026,2028.7014
2027,2036.4536
2028,2044.0759
2029,2049.889
2030,2052.5342
2031,2051.8892
2032,2048.2854
2033,2042.8666
2034,2037.0443
2035,2032.1758
2036,2029.244
2037,2028.6602
2038,2030.2404
2039,2033.328
2040,2037.0145
2041,2040.388
2042,2042.7257
2043,2043.6292
2044,2043.0668
2045,2041.339
2046,2038.9747
2047,2036.587
2048,2034.7239
2049,2033.7454
2050,2033.7628
