year,value
2022,1624.9612
2023,1636.0968
2024,1646.7546
2025,1653.2411
2026,1656.4199
2027,1659.0021
2028,1662.7902
2029,1668.849
2030,1677.2723
2031,1686.7101
2032,1695.4163
2033,1702.4519
2034,1707.2157
2035,1709.6036
2036,1709.6941
2037,1707.6819
2038,1703.94
2039,1699.0864
2040,1693.9272
2041,1689.231
2042,1685.4595
2043,1682.6705
2044,1680.6604
2045,1679.2035
2046,1678.2145
2047,1677.7483
2048,1677.8964
2049,1678.6755
2050,1679.9833
