year,value
2022,6.645357
2023,6.6359963
2024,6.6292315
2025,6.6241035
2026,6.620176
2027,6.616871
2028,6.6141624
2029,6.6120563
2030,6.6103854
2031,6.6092534
2032,6.6083207
2033,6.607463
2034,6.606791
2035,6.606258
2036,6.605832
2037,6.6054907
2038,6.605219
2039,6.605001
2040,6.604827
2041,6.6046877
2042,6.6045756
2043,6.6044855
2044,6.6044135
2045,6.6043563
2046,6.60431
2047,6.604273
2048,6.6042438
2049,6.6042194
2050,6.604201
