year,value
2022,488.61923
2023,487.48105
2024,486.69077
2025,486.0905
2026,485.56152
2027,485.0822
2028,484.68652
2029,484.33658
2030,484.06027
2031,483.86752
2032,483.7205
2033,483.58194
2034,483.47083
2035,483.3799
2036,483.30484
2037,483.24298
2038,483.1924
2039,483.15115
2040,483.1177
2041,483.0907
2042,483.06857
2043,483.05035
2044,483.03552
2045,483.0234
2046,483.01346
2047,483.00537
2048,482.99872
2049,482.99332
2050,482.98892
