year,value
2022,9.3952055
2023,9.394527
2024,9.397507
2025,9.399889
2026,9.400933
2027,9.399434
2028,9.396254
2029,9.39317
2030,9.390358
2031,9.389174
2032,9.388811
2033,9.38836
2034,9.388118
2035,9.387917
2036,9.387698
2037,9.387449
2038,9.387196
2039,9.386969
2040,9.386782
2041,9.386642
2042,9.386538
2043,9.386456
2044,9.386392
2045,9.38634
2046,9.386296
2047,9.386257
2048,9.386225
2049,9.386198
2050,9.386174
