year,value
2022,137.77109
2023,136.6333
2024,135.57996
2025,134.62036
2026,133.74762
2027,132.96269
2028,132.2643
2029,131.6351
2030,131.07277
2031,130.57486
2032,130.12337
2033,129.72687
2034,129.37476
2035,129.06291
2036,128.78725
2037,128.54395
2038,128.32945
2039,128.1405
2040,127.974205
2041,127.82794
2042,127.69934
2043,127.586426
2044,127.487274
2045,127.400276
2046,127.32397
2047,127.25705
2048,127.19841
2049,127.147026
2050,127.102
