year,value
2022,79.47351
2023,78.79415
2024,78.16689
2025,77.60991
2026,77.11401
2027,76.66758
2028,76.2715
2029,75.91841
2030,75.59982
2031,75.316574
2032,75.06096
2033,74.8344
2034,74.63235
2035,74.452484
2036,74.292435
2037,74.15006
2038,74.0235
2039,73.91098
2040,73.81097
2041,73.722115
2042,73.64318
2043,73.57309
2044,73.51086
2045,73.45562
2046,73.4066
2047,73.3631
2048,73.32449
2049,73.29025
2050,73.25987
