year,value
2022,905.5041
2023,900.58203
2024,896.1522
2025,892.3841
2026,889.24316
2027,886.5867
2028,884.3679
2029,882.47144
2030,880.8301
2031,879.4227
2032,878.1717
2033,877.1251
2034,876.22797
2035,875.46246
2036,874.81024
2037,874.255
2038,873.7823
2039,873.37964
2040,873.03656
2041,872.7442
2042,872.4951
2043,872.28314
2044,872.10266
2045,871.949
2046,871.81824
2047,871.7069
2048,871.6123
2049,871.5317
2050,871.46313
