year,value
2022,3.6156912
2023,3.5387278
2024,3.48334
2025,3.438397
2026,3.3987844
2027,3.3623986
2028,3.3283837
2029,3.296495
2030,3.2662914
2031,3.2388566
2032,3.2138543
2033,3.1903162
2034,3.168612
2035,3.1485643
2036,3.1300366
2037,3.1129084
2038,3.0970712
2039,3.0824268
2040,3.068885
2041,3.0563684
2042,3.0447965
2043,3.0340965
2044,3.024204
2045,3.0150578
2046,3.0066018
2047,2.9987833
2048,2.9915552
2049,2.984872
2050,2.9786932
