year,value
2022,218.02554
2023,216.11028
2024,214.2758
2025,212.53427
2026,210.86406
2027,209.3084
2028,207.90074
2029,206.57076
2030,205.32599
2031,204.19968
2032,203.11632
2033,202.20058
2034,201.35522
2035,200.57922
2036,199.86949
2037,199.2227
2038,198.63419
2039,198.09837
2040,197.61179
2041,197.17067
2042,196.77057
2043,196.40915
2044,196.08096
2045,195.7834
2046,195.51384
2047,195.26979
2048,195.04892
2049,194.84909
2050,194.66833
