year,value
2022,47.395836
2023,47.148952
2024,46.974777
2025,46.85392
2026,46.76989
2027,46.689327
2028,46.596756
2029,46.493156
2030,46.387695
2031,46.290333
2032,46.199852
2033,46.130302
2034,46.077232
2035,46.03775
2036,46.00721
2037,45.980976
2038,45.956078
2039,45.931393
2040,45.90717
2041,45.88436
2042,45.86398
2043,45.846855
2044,45.832985
2045,45.821968
2046,45.8131
2047,45.80562
2048,45.79896
2049,45.79279
2050,45.787014
