year,value
2022,26.769873
2023,26.764833
2024,26.778599
2025,26.800291
2026,26.822933
2027,26.843142
2028,26.859104
2029,26.86946
2030,26.874743
2031,26.875093
2032,26.87331
2033,26.870417
2034,26.867254
2035,26.864462
2036,26.862352
2037,26.861
2038,26.860327
2039,26.860174
2040,26.860367
2041,26.860731
2042,26.861141
2043,26.861507
2044,26.861792
2045,26.861977
2046,26.862072
2047,26.862097
2048,26.862076
2049,26.862032
2050,26.861979
