year,value
2022,686.06866
2023,685.6601
2024,685.4001
2025,685.29736
2026,685.30414
2027,685.37366
2028,685.4689
2029,685.5649
2030,685.6462
2031,685.7088
2032,685.7547
2033,685.7817
2034,685.79517
2035,685.7991
2036,685.7969
2037,685.79156
2038,685.7853
2039,685.7793
2040,685.7743
2041,685.7706
2042,685.7681
2043,685.7667
2044,685.7661
2045,685.76605
2046,685.7663
2047,685.76666
2048,685.7671
2049,685.7674
2050,685.7677
