year,value
2022,4.9815664
2023,4.9578266
2024,4.9365063
2025,4.916695
2026,4.899212
2027,4.883645
2028,4.8692064
2029,4.8565164
2030,4.845192
2031,4.835025
2032,4.826053
2033,4.8178487
2034,4.810525
2035,4.803983
2036,4.798149
2037,4.792942
2038,4.7882953
2039,4.784156
2040,4.780466
2041,4.777178
2042,4.7742486
2043,4.771638
2044,4.7693143
2045,4.767246
2046,4.765406
2047,4.7637687
2048,4.762312
2049,4.7610164
2050,4.7598643
