year,value
2022,340.66595
2023,339.47726
2024,338.87915
2025,338.43243
2026,338.00226
2027,337.58392
2028,337.20514
2029,336.853
2030,336.5464
2031,336.323
2032,336.1545
2033,335.9357
2034,335.74487
2035,335.57126
2036,335.41217
2037,335.26666
2038,335.1339
2039,335.0129
2040,334.90283
2041,334.80264
2042,334.711
2043,334.62686
2044,334.5501
2045,334.48007
2046,334.4161
2047,334.3577
2048,334.30438
2049,334.2557
2050,334.21127
