year,value
2022,15.585615
2023,15.520276
2024,15.467987
2025,15.432559
2026,15.411797
2027,15.402908
2028,15.402613
2029,15.4077835
2030,15.415972
2031,15.424981
2032,15.433859
2033,15.44112
2034,15.446432
2035,15.44974
2036,15.451292
2037,15.4514885
2038,15.450773
2039,15.449557
2040,15.448176
2041,15.446868
2042,15.445782
2043,15.444984
2044,15.44448
2045,15.444235
2046,15.444191
2047,15.444285
2048,15.444458
2049,15.444657
2050,15.44485
