year,predicted
2022,4.911275
2023,4.8787866
2024,4.8351617
2025,4.797942
2026,4.7540655
2027,4.7145476
2028,4.667236
2029,4.6276007
2030,4.5819483
2031,4.543045
2032,4.503729
2033,4.465305
2034,4.424575
2035,4.3861656
2036,4.3464813
2037,4.3086796
2038,4.270871
2039,4.2340407
2040,4.1971684
2041,4.161021
2042,4.124678
2043,4.0891123
2044,4.053827
2045,4.019123
2046,3.9847188
2047,3.950802
2048,3.9171205
2049,3.883891
2050,3.8509731
