year,predicted
2022,218.61499
2023,216.2006
2024,213.82831
2025,211.72188
2026,209.01018
2027,206.99518
2028,204.4401
2029,202.38641
2030,199.90881
2031,197.77786
2032,195.35254
2033,193.28323
2034,191.0293
2035,188.95686
2036,186.74998
2037,184.71054
2038,182.57234
2039,180.55862
2040,178.47932
2041,176.49675
2042,174.47803
2043,172.53763
2044,170.57109
2045,168.66507
2046,166.74765
2047,164.8807
2048,163.01028
2049,161.18192
2050,159.35635
