year,predicted
2022,6.4869447
2023,6.4691052
2024,6.4433565
2025,6.410578
2026,6.365919
2027,6.338007
2028,6.288631
2029,6.2455726
2030,6.1903596
2031,6.1570406
2032,6.1121807
2033,6.0761995
2034,6.0372634
2035,6.0009656
2036,5.9585676
2037,5.9186482
2038,5.8774214
2039,5.839647
2040,5.7998157
2041,5.7631216
2042,5.7253456
2043,5.6884713
2044,5.6502414
2045,5.613135
2046,5.575633
2047,5.539116
2048,5.5024066
2049,5.466737
2050,5.430831
