year,predicted
2022,3.9366012
2023,3.8558307
2024,3.770291
2025,3.7297244
2026,3.6726637
2027,3.618686
2028,3.5512145
2029,3.523822
2030,3.4862041
2031,3.4517052
2032,3.4085116
2033,3.3639565
2034,3.3170702
2035,3.278171
2036,3.236044
2037,3.1992476
2038,3.1598032
2039,3.1249285
2040,3.087567
2041,3.0515625
2042,3.0146859
2043,2.9798012
2044,2.9444835
2045,2.9112368
2046,2.8775492
2047,2.8453856
2048,2.81291
2049,2.7816017
2050,2.7502375
