year,predicted
2022,1233.3527
2023,1226.5632
2024,1220.8038
2025,1218.3949
2026,1213.1598
2027,1211.3915
2028,1206.5225
2029,1206.2753
2030,1202.9928
2031,1204.6779
2032,1201.5365
2033,1198.8153
2034,1195.4966
2035,1193.7499
2036,1190.6619
2037,1188.9382
2038,1186.0557
2039,1184.4723
2040,1182.0292
2041,1180.2041
2042,1177.391
2043,1175.343
2044,1172.7102
2045,1170.7766
2046,1168.2067
2047,1166.2311
2048,1163.7319
2049,1161.7596
2050,1159.3077
