year,predicted
2022,9.159163
2023,9.117862
2024,9.0642395
2025,9.023646
2026,8.9591875
2027,8.911122
2028,8.824959
2029,8.772511
2030,8.687979
2031,8.633174
2032,8.5586195
2033,8.508581
2034,8.4446125
2035,8.391019
2036,8.324027
2037,8.268416
2038,8.20187
2039,8.146898
2040,8.083597
2041,8.0295
2042,7.969205
2043,7.915367
2044,7.856344
2045,7.8021736
2046,7.7439923
2047,7.6903768
2048,7.633722
2049,7.580908
2050,7.5257335
