year,predicted
2022,2112.5212
2023,2116.6062
2024,2116.0781
2025,2123.3882
2026,2126.5327
2027,2133.1067
2028,2138.789
2029,2145.0427
2030,2151.7302
2031,2161.2173
2032,2165.3108
2033,2170.8528
2034,2177.4578
2035,2183.484
2036,2190.023
2037,2196.3596
2038,2202.6726
2039,2209.2825
2040,2215.6238
2041,2221.7983
2042,2228.2456
2043,2234.696
2044,2241.1511
2045,2247.6438
2046,2254.116
2047,2260.6326
2048,2267.165
2049,2273.6846
2050,2280.242
