year,predicted
2022,481.61447
2023,478.10477
2024,474.70557
2025,471.6334
2026,468.34308
2027,464.80103
2028,461.23962
2029,457.71295
2030,454.02603
2031,450.78113
2032,447.2377
2033,443.95673
2034,440.64624
2035,437.37534
2036,434.06677
2037,430.8053
2038,427.5245
2039,424.32086
2040,421.10303
2041,417.96307
2042,414.80444
2043,411.69833
2044,408.5973
2045,405.52893
2046,402.47052
2047,399.44702
2048,396.4359
2049,393.45917
2050,390.49646
