year,predicted
2022,135.94592
2023,134.77101
2024,133.34395
2025,132.04678
2026,130.30496
2027,128.97011
2028,127.25059
2029,125.84535
2030,124.09797
2031,122.76586
2032,121.215576
2033,119.89655
2034,118.40716
2035,117.06945
2036,115.60335
2037,114.273346
2038,112.85253
2039,111.55329
2040,110.19257
2041,108.91932
2042,107.59912
2043,106.3428
2044,105.055115
2045,103.82126
2046,102.56922
2047,101.36278
2048,100.14628
2049,98.966446
2050,97.78137
