year,predicted
2022,673.7759
2023,669.5408
2024,665.2098
2025,661.5759
2026,657.55804
2027,653.98145
2028,649.4007
2029,645.8789
2030,640.60114
2031,636.6768
2032,631.2181
2033,627.44434
2034,623.22974
2035,619.43726
2036,615.12256
2037,611.2663
2038,606.8935
2039,602.99286
2040,598.67773
2041,594.8038
2042,590.64813
2043,586.85504
2044,582.8526
2045,579.0501
2046,575.07104
2047,571.2861
2048,567.3649
2049,563.6175
2050,559.7734
