year,actual,predicted
2011,2011.763669,1989.4245111246273
2012,2022.85028,1983.7989520673646
2013,2049.226394,1979.092323299322
2014,2078.551379,1975.1545183390194
2015,2092.326447,1971.8599504711074
2016,2100.50408,1969.1035474634161
2017,2088.371556,1966.7974005435703
2018,2080.367825,1964.8679607624226
2019,2079.303643,1963.2536933291385
2020,2059.530752,1961.9031151086504
2021,2049.010595,1960.7731526922335
