year,actual,predicted
2011,990.0511993,997.3957862157476
2012,975.8282697,994.0318650474862
2013,963.8277292,992.1160293311266
2014,953.3490157,991.0249138416467
2015,943.4048605,990.4034967748196
2016,938.8000425,990.0495844945273
2017,930.5992818,989.8480227595379
2018,926.4836236,989.7332284015168
2019,922.8975846,989.6678501955088
2020,916.7810582,989.630615701632
2021,915.0820134,989.609409742966
