year,actual,predicted
2011,1678.802762,1681.0355543438927
2012,1663.894168,1679.563241297004
2013,1659.36247,1678.8470245332953
2014,1662.009819,1678.4986159841073
2015,1670.444177,1678.329130259536
2016,1684.749716,1678.2466827682204
2017,1668.131678,1678.206575621489
2018,1654.25045,1678.1870652253174
2019,1651.414925,1678.177574259497
2020,1630.343502,1678.172957314182
2021,1612.125145,1678.1707113695177
