year,actual,predicted
2011,1305.838253,1314.5635820978848
2012,1287.898231,1314.717488236166
2013,1275.692501,1314.7302025027172
2014,1271.001437,1314.7312528349246
2015,1258.013736,1314.7313396034174
2016,1250.74837,1314.731346771408
2017,1232.227022,1314.7313473635595
2018,1223.331,1314.7313474124774
2019,1217.569134,1314.7313474165185
2020,1204.766961,1314.7313474168523
2021,1196.934369,1314.7313474168798
