year,actual,predicted
2011,4.30458989,4.3745718655251675
2012,4.202036225,4.3687439011978695
2013,4.161252799,4.364695430124073
2014,4.190818991,4.361883107138738
2015,4.158204012,4.359929490469711
2016,4.062701333,4.358572385290327
2017,4.018535701,4.357629654560645
2018,3.962482354,4.356974774421516
2019,3.901415985,4.356519853431755
2020,3.75643939,4.356203836660807
2021,3.665189862,4.355984311508599
