year,actual,predicted
2011,248.4141421,247.15283895275374
2012,246.9664029,243.55535851402794
2013,242.4831096,239.96115549526533
2014,238.9779568,236.3702269106313
2015,237.0651553,232.78256977701136
2016,234.1419028,229.19818111400886
2017,230.0353192,225.6170579439423
2018,228.366222,222.039197291843
2019,226.5835158,218.46459618545254
2020,223.5176835,214.8932516552203
2021,223.1338647,211.32516073430105
