year,actual,predicted
2011,734.5738303,739.0262634769442
2012,725.6367565,735.2052136221894
2013,716.1657801,732.5252443031457
2014,707.5287469,730.64559451473
2015,702.0384642,729.3272647480475
2016,700.4656946,728.4026279436638
2017,695.8358842,727.7541155292228
2018,692.4068469,727.2992684479793
2019,688.2319911,726.9802524003159
2020,686.2420237,726.75650414983
2021,688.4579284,726.5995738638392
