year,actual,predicted
2011,6.988776645,7.056967786404314
2012,6.87392004,7.032827779866199
2013,6.832920908,7.010993942438651
2014,6.798352921,6.991245958689768
2015,6.75268932,6.973384560598835
2016,6.774217607,6.957229516832364
2017,6.770174461,6.942617814110779
2018,6.732890801,6.929402012314742
2019,6.706196747,6.917448756733233
2020,6.634788525,6.906637432441149
2021,6.625935759,6.896858947228347
