year,actual,predicted
2011,92.03220792,92.81389169864295
2012,91.07988224,92.64332449133286
2013,89.65162716,92.51437658120886
2014,87.23707542,92.41689264049383
2015,85.73700863,92.34319529488974
2016,85.05741955,92.28748048987417
2017,83.63072322,92.24536039080576
2018,82.57594681,92.21351781781215
2019,82.05272584,92.1894450003858
2020,80.96658903,92.17124607723477
2021,80.46943952,92.15748778721031
