year,actual,predicted
2011,51.60339874,51.63653856852177
2012,50.41326412,50.59858466174462
2013,49.97933087,49.668000323381925
2014,50.00368824,48.8336788711945
2015,49.63443075,48.08566253685036
2016,49.59825016,47.41502361826726
2017,49.53471589,46.81375792597105
2018,49.21283892,46.27468925173388
2019,48.67543623,45.79138371930936
2020,48.09012809,45.35807299502605
2021,47.91368998,44.96958544174473
