year,actual,predicted
2011,1305.83825300,1312.70007324
2012,1287.89823100,1312.70007324
2013,1275.69250100,1312.70007324
2014,1271.00143700,1312.70007324
2015,1258.01373600,1312.70007324
2016,1250.74837000,1312.70007324
2017,1232.22702200,1312.70007324
2018,1223.33100000,1312.70007324
2019,1217.56913400,1312.70007324
2020,1204.76696100,1312.70007324
2021,1196.93436900,1312.70007324
