year,actual,predicted
2011,2011.76366900,1996.14782715
2012,2022.85028000,1996.14782715
2013,2049.22639400,1996.14782715
2014,2078.55137900,1996.14782715
2015,2092.32644700,1996.14782715
2016,2100.50408000,1996.14782715
2017,2088.37155600,1996.14782715
2018,2080.36782500,1996.14782715
2019,2079.30364300,1996.14782715
2020,2059.53075200,1996.14782715
2021,2049.01059500,1996.14782715
