year,actual,predicted
2011,4.30458989,4.38254642
2012,4.20203622,4.38254642
2013,4.16125280,4.38254642
2014,4.19081899,4.38254642
2015,4.15820401,4.38254642
2016,4.06270133,4.38254642
2017,4.01853570,4.38254642
2018,3.96248235,4.38254642
2019,3.90141598,4.38254642
2020,3.75643939,4.38254642
2021,3.66518986,4.38254642
