year,actual,predicted
2011,4.59737630,4.61781406
2012,4.59769729,4.61781406
2013,4.54379159,4.61781406
2014,4.41958087,4.61781406
2015,4.38046206,4.61781406
2016,4.32365485,4.61781406
2017,4.22022501,4.61781406
2018,4.07820599,4.61781406
2019,3.97198287,4.61781406
2020,3.73579849,4.61781406
2021,3.60462699,4.61781406
