year,actual,predicted
2011,51.60339874,52.79550171
2012,50.41326412,52.79550171
2013,49.97933087,52.79550171
2014,50.00368824,52.79550171
2015,49.63443075,52.79550171
2016,49.59825016,52.79550171
2017,49.53471589,52.79550171
2018,49.21283892,52.79550171
2019,48.67543623,52.79550171
2020,48.09012809,52.79550171
2021,47.91368998,52.79550171
