year,actual,predicted
2011,92.03220792,93.04053497
2012,91.07988224,93.04053497
2013,89.65162716,93.04053497
2014,87.23707542,93.04053497
2015,85.73700863,93.04053497
2016,85.05741955,93.04053497
2017,83.63072322,93.04053497
2018,82.57594681,93.04053497
2019,82.05272584,93.04053497
2020,80.96658903,93.04053497
2021,80.46943952,93.04053497
