year,actual,predicted
2011,27.98411917,28.88977242
2012,27.49807543,28.88977242
2013,27.40452064,28.88977242
2014,27.39942799,28.88977242
2015,27.26163848,28.88977242
2016,27.32387810,28.88977242
2017,27.41791824,28.88977242
2018,27.26371781,28.88977242
2019,27.12231786,28.88977242
2020,26.77906040,28.88977242
2021,26.77150772,28.88977242
