year,actual,predicted
2011,27.98411917,30.187588
2012,27.49807543,29.549973
2013,27.40452064,28.905317
2014,27.39942799,28.308239
2015,27.26163848,27.74524
2016,27.3238781,27.242634
2017,27.41791824,26.783138
2018,27.26371781,26.439703
2019,27.12231786,26.14693
2020,26.7790604,25.960806
2021,26.77150772,25.845356
