year,actual,predicted
2011,529.382076,538.4901
2012,522.3625495,532.3153
2013,512.6469377,525.56573
2014,504.7781464,518.0007
2015,504.3345962,510.83142
2016,504.5011375,505.02798
2017,500.4197586,500.20053
2018,499.4359342,496.9359
2019,495.1848013,493.4162
2020,489.4665948,489.17807
2021,487.3111807,484.89215
