year,actual,predicted
2011,5.446788225,5.528838
2012,5.340261332,5.450538
2013,5.296928788,5.380339
2014,5.294261666,5.3049946
2015,5.227235048,5.2287927
2016,5.17118954,5.1589327
2017,5.161476465,5.107305
2018,5.104970232,5.05306
2019,5.064797005,5.0058126
2020,5.033606904,4.958683
2021,4.99458639,4.9147954
