year,actual,predicted
2011,4.597376299,4.58714
2012,4.597697294,4.5156674
2013,4.543791594,4.469915
2014,4.419580873,4.4144444
2015,4.380462063,4.3623295
2016,4.323654849,4.3042436
2017,4.220225013,4.260765
2018,4.078205987,4.197324
2019,3.971982869,4.1450524
2020,3.735798491,4.0745215
2021,3.604626986,4.0103455
