year,actual,predicted
2011,16.22195651,16.50943
2012,15.85708644,16.250422
2013,15.77334045,16.04621
2014,15.72680759,15.845938
2015,15.60480908,15.629856
2016,15.66375516,15.41079
2017,15.71645957,15.26216
2018,15.71897753,15.147487
2019,15.74151665,15.083757
2020,15.66559239,15.017986
2021,15.71478204,14.941335
