year,actual,predicted
2011,1678.802762,1714.9154
2012,1663.894168,1704.2461
2013,1659.36247,1695.938
2014,1662.009819,1687.19
2015,1670.444177,1686.5667
2016,1684.749716,1686.4922
2017,1668.131678,1689.9547
2018,1654.25045,1688.1945
2019,1651.414925,1684.9381
2020,1630.343502,1679.7039
2021,1612.125145,1677.842
