year,actual,predicted
2011,51.60339874,54.408066
2012,50.41326412,53.621452
2013,49.97933087,52.728195
2014,50.00368824,51.872265
2015,49.63443075,50.977413
2016,49.59825016,50.01293
2017,49.53471589,48.91744
2018,49.21283892,47.954575
2019,48.67543623,47.2951
2020,48.09012809,46.719955
2021,47.91368998,46.393612
