year,actual,predicted
2011,375.7391876,374.43842
2012,372.0238776,370.29355
2013,366.6302118,366.1847
2014,360.0146168,362.1187
2015,357.8984988,358.5791
2016,355.4163137,355.26865
2017,350.7615273,352.5587
2018,348.408072,349.8392
2019,344.7515956,347.04672
2020,337.2894304,343.8191
2021,333.1063354,339.94455
