year,actual,predicted
2011,248.4141421,256.64685
2012,246.9664029,253.29922
2013,242.4831096,249.57368
2014,238.9779568,246.1157
2015,237.0651553,242.35454
2016,234.1419028,238.79932
2017,230.0353192,235.1273
2018,228.366222,231.7147
2019,226.5835158,228.88518
2020,223.5176835,226.23767
2021,223.1338647,223.43486
