year,actual,predicted
2011,2011.763669,2083.5293
2012,2022.85028,2077.859
2013,2049.226394,2072.721
2014,2078.551379,2071.3115
2015,2092.326447,2070.826
2016,2100.50408,2073.7688
2017,2088.371556,2079.1829
2018,2080.367825,2085.8394
2019,2079.303643,2095.1675
2020,2059.530752,2106.0713
2021,2049.010595,2114.8948
