year,predicted
2022,48.284214
2023,48.63401
2024,48.964237
2025,49.27599
2026,49.570293
2027,49.84811
2028,50.110348
2029,50.357872
2030,50.591488
2031,50.811962
2032,51.020016
2033,51.216335
2034,51.401558
2035,51.57631
2036,51.741154
2037,51.896652
2038,52.043312
2039,52.18163
2040,52.312065
2041,52.43506
2042,52.55103
2043,52.660366
2044,52.763435
2045,52.8606
2046,52.952187
2047,53.038506
2048,53.11986
2049,53.196533
2050,53.268784
