year,predicted
2022,85.66153
2023,89.799644
2024,93.09203
2025,95.70569
2026,97.775696
2027,99.41157
2028,100.70183
2029,101.71782
2030,102.5167
2031,103.144165
2032,103.636536
2033,104.02259
2034,104.32512
2035,104.56207
2036,104.7476
2037,104.89281
2038,105.00644
2039,105.095345
2040,105.164894
2041,105.21929
2042,105.26184
2043,105.29512
2044,105.32114
2045,105.341484
2046,105.35739
2047,105.369835
2048,105.37956
2049,105.38718
2050,105.39311
