year,predicted
2022,1217.9191
2023,1235.1868
2024,1249.3258
2025,1260.8265
2026,1270.115
2027,1277.5652
2028,1283.5034
2029,1288.2106
2030,1291.9248
2031,1294.844
2032,1297.1313
2033,1298.9188
2034,1300.313
2035,1301.3986
2036,1302.2427
2037,1302.8986
2038,1303.4077
2039,1303.8027
2040,1304.109
2041,1304.3464
2042,1304.5304
2043,1304.673
2044,1304.7834
2045,1304.8689
2046,1304.935
2047,1304.9865
2048,1305.0261
2049,1305.0569
2050,1305.0807
