year,predicted
2022,26.82859
2023,26.883673
2024,26.936825
2025,26.988115
2026,27.037611
2027,27.085371
2028,27.13146
2029,27.175932
2030,27.218847
2031,27.26026
2032,27.300219
2033,27.338774
2034,27.375978
2035,27.411877
2036,27.446514
2037,27.479935
2038,27.512182
2039,27.543293
2040,27.57331
2041,27.602272
2042,27.630213
2043,27.65717
2044,27.683176
2045,27.708265
2046,27.73247
2047,27.755821
2048,27.778347
2049,27.800076
2050,27.821037
